Date,Open,High,Low,Close,Volume,Amount,TurnoverRate
2016-11-10,2.88,2.88,2.88,2.88,500.0,144.0,
2017-02-15,8.8,8.8,8.8,8.8,10.0,8.8,
2017-03-28,8.88,8.88,8.88,8.88,20.0,17.76,
2017-05-04,9.15,9.15,9.15,9.15,10.0,9.15,
2017-07-17,9.18,9.18,9.18,9.18,20.0,18.36,
2017-07-21,9.18,9.18,9.18,9.18,40.0,36.72,
2017-08-17,9.2,9.5,9.2,9.5,50.0,47.05,
2017-09-08,9.59,9.6,9.59,9.6,20.0,19.19,
2017-09-11,10.0,10.0,10.0,10.0,30.0,30.0,
2017-09-12,10.19,10.19,10.19,10.19,30.0,30.57,
2017-09-14,10.3,10.3,10.3,10.3,10.0,10.3,
2017-09-15,10.52,10.52,10.52,10.52,10.0,10.52,
2017-09-18,10.78,10.78,10.78,10.78,20.0,21.56,
2017-09-22,11.15,11.26,11.15,11.26,30.0,33.56,
2017-09-25,11.29,11.29,11.29,11.29,20.0,22.58,
2017-09-26,11.41,11.57,11.41,11.57,20.0,22.98,
2017-09-27,12.0,12.0,12.0,12.0,20.0,24.0,
2017-10-09,12.42,12.55,12.42,12.42,40.0,49.81,
2017-10-10,12.86,13.25,12.86,13.25,50.0,65.19,
2017-10-11,13.68,15.1,13.68,14.92,100.0,144.95,
2018-01-12,14.7,14.7,11.57,11.8,90.0,115.43,
2018-02-02,11.36,11.36,11.26,11.33,30.0,33.98,
2018-03-09,11.0,11.0,11.0,11.0,10.0,11.0,
2018-03-12,10.93,10.93,10.93,10.93,20.0,21.86,
2018-04-03,10.64,10.64,10.64,10.64,20.0,21.28,
2018-04-04,10.37,10.37,10.37,10.37,20.0,20.74,
2018-05-28,10.09,10.09,10.09,10.09,20.0,20.18,
2018-09-12,10.34,10.34,10.34,10.34,20.0,20.68,
2018-10-24,10.34,10.34,10.34,10.34,250.0,258.5,
2018-10-25,10.38,10.38,10.38,10.38,250.0,259.5,
2018-11-08,10.2,10.2,10.2,10.2,20.0,20.4,
2018-12-24,12.13,12.13,10.15,10.86,30.0,32.58,0.000211
2019-01-02,10.0,10.0,10.0,10.0,10.0,10.0,
2019-01-21,9.8,9.8,9.8,9.8,30.0,29.4,
2019-03-05,9.69,9.69,9.69,9.69,20.0,19.38,
2019-04-30,9.51,9.51,9.51,9.51,40.0,38.04,
2019-05-16,9.09,9.09,9.09,9.09,20.0,18.18,
2019-05-29,8.78,8.78,8.78,8.78,30.0,26.34,
2019-06-05,8.54,8.54,8.35,8.45,40.0,33.79,
2019-08-06,8.13,8.13,8.13,8.13,40.0,32.52,
2019-08-28,7.94,7.94,7.94,7.94,30.0,23.82,
2019-09-02,7.59,7.59,7.59,7.59,10.0,7.59,
2019-09-05,7.27,7.27,7.27,7.27,30.0,21.81,
2019-09-09,6.95,6.95,6.95,6.95,20.0,13.9,
2019-09-12,6.64,6.64,6.64,6.64,20.0,13.28,
2019-09-16,6.45,6.45,6.18,6.32,40.0,25.26,
2019-09-17,6.07,6.07,6.07,6.07,20.0,12.14,
2019-09-18,5.9,5.9,5.9,5.9,20.0,11.8,
2019-09-24,5.64,5.93,5.64,5.9,130.0,75.95,
2019-09-30,5.98,5.98,5.98,5.98,20.0,11.96,
2019-10-09,6.21,6.21,6.21,6.21,20.0,12.42,
2019-10-11,6.42,6.42,6.42,6.42,20.0,12.84,
2019-10-16,6.35,6.38,6.35,6.36,30.0,19.08,
2019-10-23,6.33,6.33,6.33,6.33,20.0,12.66,
2019-10-25,6.21,6.23,6.21,6.22,40.0,24.88,
2019-10-28,6.54,6.55,6.54,6.55,20.0,13.09,
2019-10-29,6.53,6.53,6.53,6.53,20.0,13.06,
2019-11-01,6.59,6.89,6.5,6.7,100.0,66.79,
2019-11-04,7.07,7.07,7.0,7.0,70.0,49.14,
2019-11-06,7.35,7.35,7.35,7.35,30.0,22.05,
2019-11-07,7.72,7.73,7.72,7.72,30.0,23.17,
2019-11-11,8.09,8.09,8.09,8.09,20.0,16.18,
2019-11-13,8.05,8.05,8.04,8.04,30.0,24.13,
2019-11-15,8.25,8.25,8.25,8.25,20.0,16.5,
2019-11-18,8.25,8.25,8.25,8.25,20.0,16.5,
2019-11-20,8.25,8.25,8.25,8.25,10.0,8.25,
2019-11-22,8.58,8.58,8.49,8.5,40.0,34.15,
2019-11-25,8.3,8.3,8.29,8.3,20.0,16.59,
2019-12-02,8.45,8.5,8.45,8.5,30.0,25.4,
2019-12-03,8.85,9.05,8.7,8.7,30.0,26.6,
2019-12-04,8.88,9.03,8.74,8.91,60.0,53.45,
2019-12-05,9.25,9.91,9.25,9.91,70.0,67.58,
2019-12-06,10.1,10.1,9.69,9.79,90.0,89.0,
2019-12-09,9.82,9.83,7.92,8.67,210.0,189.35,
2019-12-10,7.89,8.17,7.6,7.8,240.0,188.68,
2019-12-11,7.65,7.65,6.6,7.03,240.0,170.33,
2019-12-12,6.93,6.93,6.27,6.48,280.0,183.52,
2019-12-13,6.4,6.4,4.75,4.91,1340.0,714.97,
2019-12-16,4.91,5.2,4.91,5.0,180.0,90.87,
2019-12-17,5.15,5.15,5.0,5.0,350.0,175.45,
2019-12-18,5.0,5.0,5.0,5.0,200.0,100.0,
2019-12-19,5.0,5.0,5.0,5.0,10.0,5.0,
2020-02-13,6.53,6.61,6.53,6.61,30.0,19.75,
2020-02-18,6.7,6.7,6.7,6.7,70.0,46.9,
2020-02-25,6.7,6.7,6.7,6.7,10.0,6.7,
2020-02-26,6.71,7.13,6.71,7.1,110.0,77.53,
2020-02-27,8.08,8.1,8.08,8.1,310.0,250.7,
2020-02-28,8.1,8.2,8.1,8.2,270.0,221.0,
2020-03-02,8.2,8.2,8.2,8.2,40.0,32.8,
2020-03-05,7.85,7.85,7.82,7.85,130.0,101.84,
2020-03-06,7.8,7.8,7.8,7.8,40.0,31.2,
2020-03-10,7.55,7.62,7.55,7.62,80.0,60.82,
2020-03-11,7.78,7.78,7.78,7.78,30.0,23.34,
2020-03-12,6.99,7.0,6.99,7.0,40.0,27.98,
2020-03-13,7.0,7.0,7.0,7.0,20.0,14.0,
2020-03-16,7.0,7.0,7.0,7.0,50.0,35.0,
2020-03-18,6.52,6.52,5.58,5.58,100.0,56.74,
2020-03-20,6.98,6.98,6.98,6.98,10.0,6.98,
2020-03-23,6.98,6.98,6.98,6.98,20.0,13.96,
2020-03-24,6.98,6.98,6.98,6.98,20.0,13.96,
2020-03-25,6.98,6.98,6.98,6.98,100.0,69.8,
2020-04-03,5.95,7.94,5.95,7.94,46.13,34.637,
2020-04-08,7.02,7.02,7.02,7.02,10.01,7.027,
2020-04-14,7.5,7.5,7.01,7.01,31.0,23.103,
2020-04-15,7.49,7.49,7.49,7.49,2.0,1.498,
2020-04-16,7.5,7.5,7.5,7.5,5.0,3.75,
2020-04-17,7.52,7.58,7.52,7.58,25.0,18.83,
2020-04-20,7.6,8.5,7.6,8.5,42.0,33.9,
2020-04-21,7.99,7.99,7.99,7.99,506.66,404.821,
2020-04-22,8.33,8.68,8.33,8.68,376.01,317.633,
2020-04-23,9.58,9.58,9.58,9.58,1.0,0.958,
2020-05-06,7.78,7.8,7.78,7.8,297.66,232.014,
2020-05-07,7.78,7.78,7.69,7.69,247.0,191.163,
2020-05-08,7.66,7.68,7.1,7.1,255.0,194.86,
2020-05-11,9.0,9.0,8.68,8.68,35.0,31.268,
2020-05-12,8.44,8.44,8.2,8.2,129.0,106.956,
2020-05-13,8.4,8.4,8.4,8.4,10.0,8.4,
2020-05-14,8.46,8.82,8.46,8.82,321.0,280.802,
2020-05-15,8.89,8.89,8.89,8.89,222.99,198.238,
2020-05-18,8.98,8.98,8.98,8.98,214.0,192.172,
2020-05-19,9.78,9.78,9.01,9.01,357.0,333.746,
2020-05-20,9.18,9.5,9.18,9.46,389.0,363.476,
2020-05-21,9.68,9.68,9.5,9.53,266.61,254.706,
2020-05-22,9.46,9.46,9.46,9.46,396.89,375.457,
2020-05-25,9.8,11.0,9.8,10.51,1080.29,1114.67,
2020-05-26,11.0,11.0,10.2,10.5,264.99,279.239,
2020-05-27,10.52,10.52,10.01,10.37,138.0,142.064,
2020-05-28,10.08,10.08,10.0,10.0,95.0,95.24,
2020-05-29,9.99,10.59,9.8,10.48,501.98,504.812,
2020-06-01,10.0,10.88,10.0,10.58,606.98,619.091,
2020-06-02,11.5,13.39,11.5,11.55,555.97,641.111,
2020-06-03,11.6,12.6,11.6,11.71,271.0,321.476,
2020-06-04,12.78,12.78,12.0,12.15,239.01,288.777,
2020-06-05,12.2,12.5,12.2,12.5,201.0,246.7,
2020-06-08,12.5,12.99,12.3,12.6,132.0,163.257,
2020-06-09,13.08,13.08,12.32,12.8,333.52,419.45,
2020-06-10,13.78,13.78,12.35,12.45,220.0,273.835,
2020-06-11,12.78,12.78,12.5,12.5,248.63,313.049,
2020-06-12,12.5,12.69,12.5,12.69,100.0,125.95,
2020-06-15,12.71,13.85,12.71,13.63,335.0,449.534,
2020-06-16,13.88,14.71,13.88,14.71,309.49,435.108,
2020-06-17,14.9,15.69,14.9,14.96,274.84,413.551,
2020-06-18,13.22,15.6,13.22,14.5,64.16,93.085,
2020-06-19,14.9,15.2,14.58,14.88,86.57,129.268,
2020-06-22,15.6,15.6,14.5,14.65,323.66,481.179,
2020-06-23,14.21,14.86,14.21,14.86,5.0,7.203,
2020-06-24,13.98,15.39,13.98,15.0,207.01,304.504,
2020-06-29,14.8,14.99,14.8,14.98,265.16,393.88,
2020-06-30,15.0,15.36,14.98,15.36,334.97,509.116,
2020-07-01,15.36,16.0,15.33,15.67,498.74,784.833,
2020-07-02,15.67,17.74,15.67,17.71,842.23,1434.898,
2020-07-03,18.2,19.45,18.2,19.45,455.33,875.947,
2020-07-06,20.98,21.19,20.0,21.17,394.96,824.199,
2020-07-07,21.99,21.99,21.52,21.52,300.0,652.227,
2020-07-08,21.0,21.5,20.51,20.66,232.3,487.798,
2020-07-09,20.7,21.4,20.47,20.5,382.81,791.283,
2020-07-10,20.79,21.0,20.67,20.67,120.0,249.912,
2020-07-13,20.57,21.0,20.56,20.68,391.54,813.734,
2020-07-14,20.9,21.0,20.9,21.0,866.33,1815.538,
2020-07-15,21.0,22.0,21.0,22.0,636.99,1365.951,
2020-07-16,22.0,23.2,22.0,22.02,245.89,558.062,
2020-07-17,22.8,23.49,22.8,23.01,22.0,50.892,
2020-07-20,23.0,23.56,22.0,22.5,142.51,319.874,
2020-07-21,22.1,23.4,22.1,23.34,559.0,1300.192,
2020-07-22,22.34,23.44,22.34,23.44,380.0,881.36,
2020-07-23,23.39,23.4,23.31,23.4,613.63,1434.185,
2020-07-24,23.88,24.36,23.88,24.14,273.22,662.341,
2020-07-27,24.43,24.6,20.52,20.81,1082.59,2314.486,
2020-07-28,21.97,21.97,20.2,20.41,692.25,1412.128,
2020-07-29,20.8,21.13,20.8,21.0,238.86,501.317,
2020-07-30,22.5,22.5,21.6,22.0,118.0,257.623,
2020-07-31,22.5,22.81,22.5,22.5,203.7,458.619,
2020-08-03,23.0,23.97,23.0,23.41,395.6,920.078,
2020-08-04,22.43,23.96,22.43,23.95,161.72,386.607,
2020-08-05,23.97,24.6,23.97,24.6,166.69,407.277,
2020-08-06,24.56,24.56,22.25,22.25,372.0,837.489,
2020-08-07,21.01,22.25,21.01,22.23,19.24,42.668,
2020-08-10,21.8,21.8,20.4,21.2,198.09,407.199,
2020-08-11,22.48,22.48,22.4,22.4,11.0,24.648,
2020-08-12,22.4,22.4,22.37,22.37,11.66,26.088,
2020-08-13,20.6,23.28,20.6,22.59,9.0,19.246,
2020-08-14,20.88,22.0,20.87,21.78,70.8,148.594,
2020-08-17,21.0,21.75,21.0,21.7,69.0,146.365,
2020-08-18,21.75,21.99,21.75,21.99,17.88,39.198,
2020-08-19,19.1,22.99,19.1,21.99,23.0,50.388,
2020-08-20,21.99,22.56,21.97,22.0,172.0,378.335,
2020-08-21,23.0,23.0,22.91,22.91,9.04,20.727,
2020-08-24,20.97,22.8,20.97,22.73,68.0,147.47,
2020-08-25,22.2,22.2,21.05,22.2,71.87,152.395,
2020-08-26,22.38,22.38,20.95,20.95,54.0,113.273,
2020-08-27,22.05,22.05,20.34,21.93,53.04,113.055,
2020-08-28,21.93,21.93,21.0,21.0,127.83,272.097,
2020-08-31,21.5,21.9,21.09,21.9,131.0,278.05,
2020-09-01,21.79,21.79,21.74,21.75,74.53,162.114,
2020-09-02,21.75,22.44,21.75,22.43,148.42,328.773,
2020-09-03,14.44,14.44,14.44,14.44,1.0,1.444,
2020-09-07,11.0,11.98,10.99,10.99,70.0,78.183,
2020-09-08,10.9,10.9,10.31,10.38,405.0,437.553,
2020-09-09,10.59,11.0,10.4,10.96,226.02,239.243,
2020-09-10,11.0,11.0,10.45,10.45,114.94,123.962,
2020-09-11,10.98,10.98,10.7,10.84,90.0,96.678,
2020-09-14,11.44,11.44,11.2,11.2,7.81,8.819,
2020-09-15,11.5,11.5,11.5,11.5,1.39,1.598,
2020-09-16,11.5,11.5,11.33,11.47,109.59,125.522,
2020-09-17,12.74,12.74,12.74,12.74,1.0,1.274,
2020-09-18,12.98,12.98,10.08,11.61,54.0,58.657,0.000174
2020-09-21,10.41,10.5,10.41,10.5,241.89,253.728,
2020-09-22,11.89,11.89,10.56,10.56,31.0,33.899,
2020-09-23,11.62,11.62,10.5,10.79,65.48,69.869,
2020-09-24,10.79,10.81,10.15,10.5,128.9,135.805,
2020-09-25,10.45,10.66,9.85,9.97,373.46,370.619,
2020-09-28,10.11,10.5,9.81,9.83,60.05,59.818,
2020-09-29,10.05,10.11,9.79,9.8,1140.93,1133.571,
2020-09-30,9.82,10.51,9.81,10.51,80.85,79.873,
2020-10-09,10.3,10.3,9.81,9.81,124.0,126.74,
2020-10-12,9.99,9.99,9.95,9.95,757.97,755.589,
2020-10-13,10.5,10.5,10.0,10.49,33.65,34.465,
2020-10-14,10.88,10.88,10.53,10.82,444.08,473.271,
2020-10-15,10.5,11.2,10.5,10.6,206.6,223.707,
2020-10-16,11.44,11.44,11.0,11.31,34.0,37.871,
2020-10-19,12.0,12.0,11.98,11.98,71.23,85.371,
2020-10-20,11.99,12.0,11.4,11.5,191.88,227.776,
2020-10-21,11.3,11.3,11.0,11.0,288.21,321.968,
2020-10-22,11.0,11.0,10.3,11.0,222.35,238.548,
2020-10-23,10.3,10.5,10.0,10.5,563.44,566.007,
2020-10-26,10.15,10.51,10.15,10.51,73.39,74.609,
2020-10-27,10.17,10.17,10.17,10.17,1.0,1.017,
2020-10-28,10.55,10.55,10.4,10.4,15.0,15.635,
2020-10-29,10.4,10.4,10.4,10.4,23.0,23.92,
2020-10-30,10.94,10.94,10.41,10.41,62.62,68.125,
