Date,Open,High,Low,Close,Volume,Amount
2016-01-29,21.85,21.85,20.71,20.71,60.0,127.83
2016-02-15,20.09,20.09,20.09,20.09,10.0,20.09
2016-03-11,19.45,19.45,19.45,19.45,10.0,19.45
2016-06-23,19.29,19.29,19.29,19.29,10.0,19.29
2016-07-04,19.31,19.31,19.3,19.3,30.0,57.92
2016-07-06,19.5,19.5,19.0,19.0,20.0,38.5
2016-07-14,19.1,19.1,19.1,19.1,10.0,19.1
2016-07-15,19.15,19.15,19.15,19.15,10.0,19.15
2016-07-18,18.58,18.58,18.43,18.43,20.0,37.01
2016-09-01,18.61,18.61,18.61,18.61,10.0,18.61
2016-09-14,18.65,18.65,18.65,18.65,10.0,18.65
2016-10-10,18.75,18.75,18.75,18.75,10.0,18.75
2016-10-27,18.61,18.61,18.61,18.61,10.0,18.61
2016-12-06,18.06,18.06,17.98,18.0,30.0,54.04
2016-12-27,18.29,18.29,18.29,18.29,10.0,18.29
2017-01-05,18.65,18.65,18.31,18.31,20.0,36.96
2017-01-09,17.77,18.0,17.77,18.0,20.0,35.77
2017-01-11,18.3,18.3,18.3,18.3,10.0,18.3
2017-02-07,17.76,17.76,16.82,16.82,70.0,121.04
2017-02-13,16.85,16.85,16.85,16.85,10.0,16.85
2017-03-22,16.35,16.35,16.15,16.15,50.0,81.48
2017-03-29,15.67,15.67,15.62,15.62,20.0,31.29
2017-03-31,15.16,15.17,15.13,15.17,40.0,60.61
2017-04-24,15.3,15.3,15.3,15.3,20.0,30.6
2017-07-21,14.85,14.85,14.85,14.85,20.0,29.7
2017-08-01,14.7,14.7,14.7,14.7,10.0,14.7
2017-08-02,14.75,14.75,14.7,14.7,20.0,29.45
2017-08-03,14.99,14.99,14.99,14.99,10.0,14.99
2017-08-16,14.55,14.55,14.55,14.55,10.0,14.55
2017-08-30,14.5,14.5,14.5,14.5,10.0,14.5
2017-09-22,14.5,15.1,14.5,15.1,80.0,118.7
2017-10-23,20.04,20.04,20.04,20.04,1030.0,2064.12
2019-03-28,15.12,15.12,15.12,15.12,10.0,15.12
2020-05-20,16.0,16.12,16.0,16.0,135.0,216.78
2020-05-21,14.0,14.0,13.96,13.96,114.0,159.36
2020-05-22,13.96,13.96,13.69,13.69,66.0,91.068
2020-05-25,13.52,13.55,13.52,13.55,167.0,226.055
2020-05-26,13.87,13.9,13.87,13.9,26.0,36.095
2020-05-27,13.9,13.9,13.9,13.9,29.0,40.31
2020-05-28,13.9,13.9,13.9,13.9,39.9,55.461
2020-05-29,13.9,13.9,13.9,13.9,30.0,41.7
2020-06-02,14.0,14.01,14.0,14.01,128.0,179.206
2020-06-03,14.44,14.44,14.44,14.44,30.0,43.32
2020-06-04,14.5,14.5,14.5,14.5,50.0,72.5
2020-06-11,14.0,14.0,14.0,14.0,60.0,84.0
2020-06-15,14.14,14.14,14.0,14.0,69.0,96.81
2020-06-16,14.04,14.09,14.04,14.09,520.0,731.83
2020-06-17,14.1,14.1,14.1,14.1,48.1,67.821
2020-06-18,14.05,14.1,14.05,14.05,137.0,192.585
2020-06-22,14.05,14.05,14.05,14.05,111.0,155.955
2020-06-23,14.05,14.05,14.05,14.05,240.0,337.2
2020-06-24,14.05,14.14,14.05,14.14,370.0,520.48
2020-06-29,14.06,14.1,14.06,14.1,220.0,309.72
2020-06-30,13.47,13.5,13.47,13.5,148.0,199.65
2020-07-01,14.1,14.1,14.0,14.0,42.0,58.88
2020-07-06,13.58,13.58,13.58,13.58,92.0,124.936
2020-07-07,13.59,13.9,13.59,13.9,70.0,95.75
2020-07-08,13.88,13.88,13.86,13.86,114.0,158.113
2020-07-09,13.6,13.86,13.6,13.86,233.47,323.512
2020-07-13,17.44,17.44,17.44,17.44,1.0,1.744
2020-07-14,15.0,15.0,14.43,14.43,22.0,32.255
2020-07-20,14.44,14.44,14.42,14.42,36.0,51.944
2020-07-21,13.8,13.8,13.8,13.8,115.0,158.7
2020-07-23,13.81,13.81,13.8,13.8,174.0,240.14
2020-07-28,14.0,14.0,14.0,14.0,200.0,280.0
2020-07-29,13.49,13.49,13.49,13.49,239.0,322.411
2020-08-14,19.49,19.49,19.49,19.49,1.0,1.949
2020-08-18,13.99,13.99,13.99,13.99,6.0,8.394
2020-08-20,13.99,13.99,13.99,13.99,5.0,6.995
2020-08-21,13.88,13.88,13.88,13.88,1.0,1.388
2020-08-31,13.79,13.79,13.79,13.79,23.22,32.02
2020-09-01,13.9,13.9,13.9,13.9,10.0,13.9
2020-09-02,13.8,13.8,13.7,13.7,19.0,26.13
2020-09-03,13.33,13.33,13.33,13.33,20.0,26.66
2020-09-07,13.23,13.23,13.23,13.23,20.0,26.46
2020-09-09,13.2,13.2,13.2,13.2,40.0,52.8
2020-09-10,13.2,13.2,13.2,13.2,50.0,66.0
2020-09-11,13.13,13.13,13.13,13.13,20.0,26.26
2020-09-14,13.13,13.13,13.13,13.13,20.0,26.26
2020-09-15,13.12,13.12,13.12,13.12,41.01,53.805
2020-09-16,13.01,13.01,13.01,13.01,20.0,26.02
2020-09-17,13.0,13.0,13.0,13.0,45.19,58.747
2020-09-18,13.0,13.0,13.0,13.0,20.0,26.0
2020-09-23,12.86,12.86,12.85,12.85,11.1,14.273
2020-10-21,12.85,12.85,12.85,12.85,70.0,89.95
2020-10-29,13.8,13.8,13.8,13.8,1.0,1.38
2020-11-11,13.8,13.8,13.8,13.8,45.0,62.1
2020-11-12,13.8,13.8,13.8,13.8,10.0,13.8
2020-11-30,14.15,14.15,14.15,14.15,1.0,1.415
2020-12-08,12.96,13.88,12.96,13.88,46.0,59.708
2020-12-23,18.88,18.88,17.38,17.38,2.0,3.626
2020-12-30,33.88,33.88,13.01,13.01,9.0,13.796
2021-01-04,13.5,13.5,13.5,13.5,2.0,2.7
2021-01-06,26.88,26.88,26.88,26.88,1.0,2.688
2021-01-07,13.44,13.44,13.44,13.44,3.5,4.704
2021-01-12,13.8,13.8,13.8,13.8,1.0,1.38
2021-01-13,13.64,13.64,13.64,13.64,5.0,6.82
2021-01-15,13.0,13.0,13.0,13.0,3.0,3.9
2021-01-22,12.8,12.8,12.79,12.79,52.05,66.574
2021-01-26,12.79,12.79,12.79,12.79,1.0,1.279
2021-02-04,12.79,12.79,12.79,12.79,9.0,11.511
2021-02-24,19.99,19.99,19.99,19.99,1.0,1.999
2021-02-26,19.99,19.99,19.99,19.99,29.0,57.971
2021-03-08,12.9,12.9,12.9,12.9,20.0,25.8
2021-03-10,12.7,12.7,12.0,12.0,130.0,159.5
2021-03-11,11.5,11.5,11.5,11.5,2.47,2.84
2021-03-19,12.7,12.7,12.7,12.7,5.0,6.35
2021-04-16,12.87,12.87,12.87,12.87,6.0,7.722
2021-04-22,12.83,12.83,12.83,12.83,7.99,10.251
2021-04-26,13.4,13.4,13.02,13.02,15.99,21.122
2021-04-27,13.9,13.9,13.9,13.9,10.0,13.9
2021-04-28,13.8,13.8,13.8,13.8,74.0,102.12
