Date,Open,High,Low,Close,Volume,Amount
2015-09-24,3.09,3.09,3.09,3.09,666.67,206.001
2017-01-16,1.17,1.17,1.17,1.17,9000.0,1053.0
2017-01-17,1.17,1.17,1.17,1.17,9000.0,1053.0
2017-01-20,1.08,1.08,1.08,1.08,37000.0,3996.0
2017-01-25,1.08,1.08,1.08,1.08,10000.0,1080.0
2017-02-06,1.08,1.08,1.08,1.08,20000.0,2160.0
2017-02-07,1.08,1.08,1.08,1.08,16800.0,1814.4
2017-02-13,1.08,1.08,1.08,1.08,30000.0,3240.0
2017-02-17,1.08,1.08,1.08,1.08,14991.95,1619.13
2017-02-20,1.08,1.08,1.08,1.08,13200.0,1425.6
2017-06-07,1.6,3.16,1.6,3.16,270.0,61.02
2017-06-08,3.12,3.22,2.36,2.98,620.0,167.74
2017-06-09,2.86,2.86,2.46,2.69,640.0,170.52
2017-06-12,2.59,2.72,2.57,2.62,180.0,47.25
2017-06-13,2.66,2.77,2.66,2.72,50.0,13.55
2017-06-14,2.77,2.77,2.7,2.7,50.0,13.71
2017-06-16,2.62,2.62,2.62,2.62,10.0,2.62
2017-06-19,2.65,2.7,2.65,2.7,240.0,64.12
2017-06-20,2.62,2.63,2.58,2.63,200.0,52.36
2017-06-23,2.63,2.63,2.63,2.63,140.0,36.82
2017-06-30,2.68,2.68,2.68,2.68,20.0,5.36
2017-07-05,2.6,2.6,2.6,2.6,10.0,2.6
2017-07-06,2.64,2.64,2.64,2.64,10.0,2.64
2017-07-13,2.57,2.57,2.41,2.41,140.0,34.5
2017-07-17,2.34,2.35,2.18,2.3,150.0,33.96
2017-07-19,2.3,2.3,2.3,2.3,100.0,23.0
2017-07-26,2.24,2.24,2.22,2.22,20.0,4.46
2017-07-27,2.16,2.16,2.14,2.14,20.0,4.3
2017-08-01,2.18,2.18,2.18,2.18,40.0,8.72
2017-08-02,2.12,2.12,2.06,2.06,40.0,8.36
2017-08-03,2.1,2.1,2.1,2.1,20.0,4.2
2017-08-07,2.05,2.05,1.96,2.01,70.0,14.17
2017-08-09,1.95,1.95,1.9,1.9,40.0,7.7
2017-08-16,1.85,1.85,1.81,1.85,70.0,12.83
2017-08-18,1.89,1.9,1.78,1.78,300.0,55.31
2017-08-24,1.82,1.82,1.82,1.82,40.0,7.28
2017-09-01,1.82,1.82,1.82,1.82,50.0,9.1
2017-09-04,1.85,1.85,1.85,1.85,20.0,3.7
2017-09-12,1.85,1.85,1.85,1.85,20.0,3.7
2017-09-15,1.8,1.82,1.79,1.82,130.0,23.51
2017-09-19,1.85,2.0,1.85,1.98,430.0,83.94
2017-09-21,1.93,1.98,1.9,1.98,160.0,30.79
2017-09-25,1.9,1.9,1.89,1.89,40.0,7.58
2017-10-12,1.92,1.92,1.92,1.92,20.0,3.84
2017-10-16,1.94,1.97,1.94,1.94,190.0,36.91
2017-10-17,1.94,1.94,1.94,1.94,20.0,3.88
2017-10-19,1.89,1.89,1.81,1.82,60.0,11.04
2017-10-20,1.85,1.86,1.85,1.86,70.0,13.0
2017-10-30,1.84,1.84,1.81,1.83,30.0,5.48
2017-10-31,1.86,2.03,1.86,2.03,180.0,35.47
2017-11-01,1.97,2.06,1.97,2.03,190.0,38.16
2017-11-02,2.03,2.05,2.03,2.05,220.0,44.81
2017-11-03,2.05,2.06,2.05,2.05,70.0,14.38
2017-11-06,2.07,2.09,2.06,2.07,640.0,133.06
2017-11-07,2.09,2.09,2.07,2.07,1340.0,278.72
2017-11-14,2.01,2.01,2.0,2.0,30.0,6.01
2017-11-17,1.94,1.94,1.9,1.9,30.0,5.78
2017-11-20,1.93,1.93,1.93,1.93,10.0,1.93
2017-11-21,1.97,1.97,1.97,1.97,20.0,3.94
2017-11-22,1.92,1.92,1.9,1.9,20.0,3.82
2017-11-24,1.94,1.94,1.94,1.94,10.0,1.94
2017-11-29,1.95,1.98,1.95,1.98,80.0,15.8
2017-11-30,2.02,2.04,2.02,2.04,30.0,6.09
2017-12-01,2.08,2.09,2.08,2.09,20.0,4.17
2017-12-05,2.03,2.03,1.98,2.0,240.0,47.83
2017-12-07,2.04,2.04,2.04,2.04,10.0,2.04
2017-12-08,2.08,2.1,2.06,2.1,80.0,16.69
2017-12-11,2.05,2.05,2.04,2.04,20.0,4.09
2017-12-13,2.08,2.1,2.08,2.1,60.0,12.57
2017-12-14,2.05,2.05,2.03,2.03,80.0,16.33
2017-12-15,2.04,2.04,2.04,2.04,10.0,2.04
2017-12-18,2.05,2.08,2.03,2.08,2050.0,418.38
2017-12-25,2.12,2.12,2.12,2.12,30.0,6.36
2017-12-26,2.14,2.14,2.12,2.12,60.0,12.78
2018-01-04,2.06,2.06,2.06,2.06,30.0,6.18
2018-01-05,1.99,2.01,1.99,2.01,40.0,8.0
2018-01-08,2.05,2.05,2.05,2.05,50.0,10.25
2018-01-09,2.09,2.1,2.09,2.1,70.0,14.68
2018-01-10,2.13,2.13,2.12,2.13,130.0,27.66
2018-01-11,2.1,2.1,2.1,2.1,120.0,25.2
2018-01-12,2.14,2.15,2.14,2.15,110.0,23.64
2018-01-22,2.19,2.19,2.19,2.19,10.0,2.19
2018-01-26,2.12,2.12,2.1,2.11,1200.0,253.2
2018-01-29,2.15,2.16,2.15,2.16,40.0,8.63
2018-01-31,2.1,2.1,2.09,2.1,90.0,18.88
2018-02-01,2.1,2.1,2.07,2.08,850.0,177.3
2018-02-02,2.05,2.06,2.03,2.03,410.0,83.94
2018-02-09,2.04,2.04,2.04,2.04,30.0,6.12
2018-02-12,2.04,2.04,2.04,2.04,30.0,6.12
2018-02-13,2.04,2.06,2.03,2.04,500.0,102.2
2018-03-02,2.08,2.08,2.08,2.08,20.0,4.16
2018-03-08,2.12,2.12,2.09,2.12,60.0,12.69
2018-03-09,2.14,2.14,2.14,2.14,10.0,2.14
2018-03-16,2.18,2.31,2.18,2.3,220.0,49.8
2018-03-19,2.34,2.45,2.34,2.42,170.0,40.88
2018-03-20,2.42,2.42,2.35,2.39,100.0,23.91
2018-03-22,2.42,2.42,2.42,2.42,10.0,2.42
2018-03-23,2.35,2.35,2.14,2.16,200.0,44.52
2018-03-26,2.2,2.2,2.2,2.2,20.0,4.4
2018-03-28,2.14,2.28,2.14,2.25,430.0,94.93
2018-03-29,2.23,2.23,2.23,2.23,10.0,2.23
2018-04-03,2.27,2.27,2.27,2.27,20.0,4.54
2018-04-04,2.36,2.73,2.36,2.7,870.0,229.27
2018-04-09,2.66,2.77,2.63,2.68,500.0,136.26
2018-04-10,2.62,2.62,2.62,2.62,30.0,7.86
2018-04-11,2.62,2.69,2.62,2.65,130.0,34.32
2018-04-12,2.66,2.66,2.66,2.66,40.0,10.64
2018-04-13,2.59,2.59,2.52,2.55,40.0,10.25
2018-04-16,2.54,2.54,2.54,2.54,10.0,2.54
2018-04-23,2.48,2.48,2.47,2.47,60.0,14.83
2018-04-24,2.49,2.49,2.49,2.49,50.0,12.45
2018-04-25,2.49,2.49,2.49,2.49,60.0,14.94
2018-04-26,2.48,2.48,2.48,2.48,30.0,7.44
2018-04-27,2.5,2.5,2.5,2.5,50.0,12.5
2018-05-07,2.54,2.55,2.54,2.54,30.0,7.63
2018-05-08,2.51,2.51,2.47,2.49,50.0,12.47
2018-05-09,2.51,2.52,2.44,2.45,130.0,32.09
2018-05-14,2.21,2.21,2.2,2.21,60.0,13.23
2018-05-23,2.24,2.33,2.24,2.27,1440.0,329.46
2018-05-25,2.24,2.34,2.24,2.34,270.0,62.44
2018-05-30,2.27,2.27,2.25,2.26,20.0,4.52
2018-06-19,2.2,2.2,2.1,2.11,60.0,12.92
2018-06-20,2.12,2.14,2.12,2.13,20.0,4.26
2018-07-03,2.09,2.09,2.07,2.08,30.0,6.24
2018-07-05,2.11,2.12,2.05,2.06,60.0,12.54
2018-07-09,2.03,2.03,2.0,2.02,90.0,18.17
2018-07-10,2.05,2.06,2.05,2.06,30.0,6.17
2018-07-11,2.0,2.0,2.0,2.0,30.0,6.0
2018-07-24,2.04,2.04,2.04,2.04,60.0,12.24
2018-08-09,1.98,2.03,1.98,2.03,80.0,15.99
2018-08-17,2.0,2.0,2.0,2.0,10.0,2.0
2018-08-20,2.02,2.02,2.02,2.02,10.0,2.02
2018-08-23,1.99,1.99,1.99,1.99,10.0,1.99
2018-08-31,1.99,1.99,1.97,1.98,1200.0,237.6
2018-09-04,1.94,2.08,1.86,2.01,500.0,99.79
2018-09-06,1.96,1.96,1.95,1.95,40.0,7.81
2018-09-07,1.98,2.0,1.98,1.99,30.0,5.97
2018-09-10,1.95,1.95,1.95,1.95,10.0,1.95
2018-09-14,1.98,1.98,1.98,1.98,20.0,3.96
2018-09-17,1.93,1.93,1.91,1.92,50.0,9.58
2018-09-21,1.94,1.94,1.94,1.94,30.0,5.82
2018-09-28,1.95,1.95,1.95,1.95,40.0,7.8
2018-10-11,1.92,1.92,1.84,1.84,70.0,13.13
2018-10-29,1.79,1.8,1.76,1.79,60.0,10.69
2018-10-31,1.8,1.8,1.8,1.8,40.0,7.2
2018-11-02,1.82,1.82,1.82,1.82,10.0,1.82
2018-11-07,1.85,1.86,1.85,1.86,30.0,5.56
2018-11-28,1.86,1.86,1.85,1.86,120.0,22.26
2018-12-04,1.87,1.87,1.87,1.87,50.0,9.35
2018-12-25,1.85,1.87,1.85,1.86,150.0,27.84
2019-01-02,1.82,1.82,1.82,1.82,50.0,9.1
2019-01-11,1.8,1.8,1.8,1.8,50.0,9.0
2019-01-17,1.78,1.78,1.78,1.78,40.0,7.12
2019-01-29,1.81,1.81,1.81,1.81,60.0,10.86
2019-01-30,1.79,1.79,1.79,1.79,50.0,8.95
2019-01-31,1.8,1.8,1.8,1.8,50.0,9.0
2019-02-13,1.82,1.82,1.82,1.82,50.0,9.1
2019-02-25,1.85,1.99,1.85,1.95,330.0,63.43
2019-02-26,1.95,1.95,1.95,1.95,20.0,3.9
2019-02-27,1.9,1.9,1.77,1.87,530.0,96.82
2019-03-05,1.9,2.14,1.89,2.08,1170.0,237.09
2019-03-06,2.05,2.2,1.89,1.97,1130.0,229.52
2019-03-07,1.97,1.97,1.97,1.97,100.0,19.7
2019-04-17,1.92,1.92,1.87,1.89,50.0,9.46
2019-04-18,1.84,1.84,1.81,1.83,60.0,10.97
2019-04-19,1.85,1.85,1.85,1.85,60.0,11.1
2019-04-24,1.81,1.81,1.69,1.73,320.0,55.53
2019-04-25,1.68,1.69,1.68,1.69,80.0,13.51
2019-05-10,1.72,1.72,1.69,1.71,80.0,13.67
2019-05-15,1.73,1.88,1.73,1.83,290.0,52.7
2019-05-16,1.8,1.8,1.76,1.76,170.0,30.19
2019-05-17,1.73,1.73,1.73,1.73,30.0,5.19
2019-05-23,1.75,1.75,1.75,1.75,10.0,1.75
2019-05-30,1.7,1.7,1.7,1.7,20.0,3.4
2019-05-31,1.69,1.69,1.65,1.66,70.0,11.6
2019-06-03,1.62,1.62,1.53,1.54,240.0,37.45
2019-06-06,1.53,1.53,1.36,1.39,260.0,37.36
2019-06-11,1.41,1.5,1.34,1.34,490.0,69.34
2019-06-12,1.36,1.38,1.36,1.38,30.0,4.1
2019-06-14,1.34,1.34,1.25,1.27,220.0,28.45
2019-06-17,1.29,1.29,1.29,1.29,10.0,1.29
2019-06-18,1.26,1.26,1.2,1.23,190.0,23.38
