Date,Open,High,Low,Close,Volume,Amount
2016-07-01,4.0,4.0,4.0,4.0,6500.0,2600.0
2016-07-06,10.0,10.0,10.0,10.0,1000.0,1000.0
2016-07-07,10.0,10.0,10.0,10.0,1000.0,1000.0
2016-07-13,16.38,16.38,15.77,16.1,110.0,177.62
2016-07-22,16.0,16.0,16.0,16.0,10.0,16.0
2016-07-29,15.65,16.1,15.65,16.1,20.0,31.75
2016-08-29,16.1,16.1,16.1,16.1,10.0,16.1
2016-08-30,16.1,16.1,16.1,16.1,10.0,16.1
2016-10-17,15.42,15.42,15.2,15.2,20.0,30.62
2016-10-24,15.18,15.18,15.06,15.06,20.0,30.24
2016-11-11,14.98,14.98,14.98,14.98,10.0,14.98
2016-11-15,14.96,14.96,14.96,14.96,10.0,14.96
2016-11-28,14.6,14.6,14.6,14.6,10.0,14.6
2016-11-29,14.6,14.6,14.6,14.6,10.0,14.6
2016-12-08,14.73,14.73,14.73,14.73,10.0,14.73
2016-12-29,15.2,15.2,15.2,15.2,10.0,15.2
2017-01-13,15.2,15.2,15.2,15.2,20.0,30.4
2017-01-16,15.2,15.42,15.2,15.42,40.0,61.02
2017-01-17,15.4,15.4,15.4,15.4,10.0,15.4
2017-01-18,15.4,15.4,15.4,15.4,10.0,15.4
2017-01-23,15.38,15.39,15.38,15.39,20.0,30.77
2017-01-24,15.39,15.39,15.39,15.39,10.0,15.39
2017-02-03,14.95,14.95,14.95,14.95,10.0,14.95
2017-02-07,14.95,14.95,14.95,14.95,10.0,14.95
2017-02-09,14.95,14.95,14.95,14.95,10.0,14.95
2017-02-13,14.95,15.43,14.95,15.43,30.0,45.81
2017-02-15,15.43,15.43,15.43,15.43,10.0,15.43
2017-02-16,15.43,15.43,15.43,15.43,10.0,15.43
2017-02-17,15.43,15.43,15.43,15.43,10.0,15.43
2017-02-21,15.43,15.43,15.43,15.43,10.0,15.43
2017-02-28,15.43,15.43,15.43,15.43,30.0,46.29
2017-03-02,15.42,15.43,15.42,15.43,30.0,46.28
2017-03-03,15.43,15.43,15.43,15.43,20.0,30.86
2017-03-06,15.42,15.42,15.42,15.42,30.0,46.26
2017-03-07,15.42,15.42,15.42,15.42,20.0,30.84
2017-03-08,15.4,15.41,15.4,15.41,40.0,61.63
2017-03-09,15.4,15.4,15.4,15.4,30.0,46.2
2017-03-10,15.4,15.66,15.4,15.65,100.0,155.59
