Date,Open,High,Low,Close,Volume,Amount
2016-06-24,2.3,2.3,2.3,2.3,21500.0,4945.0
2016-07-20,3.7,3.79,3.7,3.79,20.0,7.49
2016-07-22,3.61,3.61,3.61,3.61,10.0,3.61
2016-08-04,3.61,3.61,3.61,3.61,10.0,3.61
2016-08-18,3.77,3.77,3.77,3.77,20.0,7.54
2016-08-29,3.77,3.77,3.77,3.77,10.0,3.77
2016-09-07,3.77,3.77,3.77,3.77,40.0,15.08
2016-09-19,3.77,3.78,3.77,3.78,20.0,7.55
2016-09-23,3.88,3.88,3.88,3.88,20.0,7.76
2016-10-24,3.97,3.98,3.97,3.98,30.0,11.93
2016-11-17,3.9,4.0,3.7,4.0,1930.0,715.24
2016-11-18,4.15,4.56,4.15,4.56,120.0,52.95
2016-11-21,4.42,4.42,4.42,4.42,10.0,4.42
2016-11-22,4.45,4.8,4.45,4.8,70.0,32.46
2016-11-23,4.95,4.95,4.95,4.95,30.0,14.85
2016-11-25,4.82,4.82,4.82,4.82,10.0,4.82
2016-12-05,4.82,4.82,4.82,4.82,20.0,9.64
2017-02-24,4.95,4.95,4.72,4.85,70.0,33.86
2017-02-27,5.01,5.08,5.01,5.08,60.0,30.28
2017-03-07,5.14,5.15,5.14,5.15,30.0,15.44
2017-03-10,5.24,5.66,5.2,5.66,120.0,64.66
2017-03-13,5.69,6.4,5.5,6.4,300.0,182.44
2017-03-14,6.5,7.05,6.5,7.05,90.0,60.78
2017-03-17,7.09,7.5,7.0,7.35,210.0,153.47
2017-03-24,7.27,7.55,7.26,7.55,100.0,73.16
2017-03-27,7.64,7.66,7.64,7.66,40.0,30.6
2017-03-29,7.32,7.55,7.32,7.55,100.0,74.35
2017-04-07,7.4,7.4,7.32,7.35,340.0,249.86
2017-04-10,7.38,7.39,7.32,7.32,160.0,117.63
2017-04-11,7.33,7.33,7.33,7.33,30.0,21.99
2017-04-12,7.32,7.32,7.32,7.32,10.0,7.32
2017-04-13,7.08,7.08,7.08,7.08,20.0,14.16
2017-04-14,7.4,7.4,7.4,7.4,10.0,7.4
2017-04-17,7.35,7.35,7.34,7.34,30.0,22.04
2017-04-21,7.35,7.35,7.35,7.35,20.0,14.7
2017-04-24,7.35,7.35,7.35,7.35,50.0,36.75
2017-04-25,7.35,7.35,7.35,7.35,100.0,73.5
2017-05-03,7.35,7.35,7.21,7.21,30.0,21.77
2017-05-04,7.38,7.38,7.36,7.36,40.0,29.48
2017-05-11,7.35,7.35,7.35,7.35,70.0,51.45
2017-05-31,7.34,7.34,7.34,7.34,40.0,29.36
2017-06-02,7.34,7.34,7.34,7.34,20.0,14.68
2017-06-12,7.72,7.72,7.72,7.72,10.0,7.72
2017-06-19,7.51,7.51,7.51,7.51,260.0,195.26
2017-06-20,7.51,7.51,7.51,7.51,20.0,15.02
