Date,Open,High,Low,Close,Volume,Amount,TurnoverRate
2025-03-28,73.5,86.66,70.79,76.06,264517.17,2000348.346,0.831989
2025-03-31,74.85,91.19,73.61,82.76,170351.72,1409177.457,0.53581
2025-04-01,80.0,86.66,78.88,84.8,111551.0,928521.877,0.350863
2025-04-02,85.61,87.9,83.2,87.07,81817.79,701285.716,0.257343
2025-04-03,86.21,99.8,86.2,94.99,107726.14,996179.074,0.338832
2025-04-07,88.17,93.8,79.13,86.06,119157.46,1043004.814,0.374788
2025-04-08,88.0,89.5,80.52,83.0,91895.14,766577.215,0.289039
2025-04-09,79.3,87.57,74.7,84.98,103740.48,836002.537,0.326296
2025-04-10,85.32,91.91,83.88,84.3,97591.22,853484.456,0.306955
2025-04-11,81.2,83.46,79.79,81.23,74178.49,604709.981,0.233315
2025-04-14,82.7,88.92,82.0,87.15,75771.4,649831.195,0.238325
2025-04-15,88.5,103.5,87.5,100.01,116597.9,1104974.632,0.366737
2025-04-16,100.0,106.85,97.3,103.53,97578.47,996874.639,0.306915
2025-04-17,102.3,110.44,100.5,107.0,79990.92,849354.623,0.251597
2025-04-18,105.8,107.98,101.51,101.8,67529.72,701085.746,0.212402
2025-04-21,101.0,118.52,101.0,117.99,84023.58,921801.047,0.26428
2025-04-22,117.0,123.28,114.77,121.88,73420.84,875194.871,0.230932
2025-04-23,123.0,124.0,118.61,119.7,43221.48,520960.544,0.135945
2025-04-24,119.5,120.88,106.51,109.4,72886.37,809967.811,0.22925
2025-04-25,110.5,114.48,102.66,102.96,73135.27,792093.047,0.230033
2025-04-28,101.34,104.96,98.8,102.45,45163.3,458089.694,0.1420529999999999
2025-04-29,102.02,106.25,99.79,106.25,40634.57,417582.322,0.127808
2025-04-30,113.04,116.5,107.6,108.0,70811.48,793635.124,0.222724
2025-05-06,108.5,112.4,106.65,110.05,48683.46,530245.006,0.153125
2025-05-07,112.0,114.7,107.01,109.6,52235.14,580356.63,0.164296
2025-05-08,109.0,109.38,106.05,106.26,42217.49,451684.825,0.132787
2025-05-09,106.0,111.98,104.2,111.27,50565.08,548604.181,0.159043
2025-05-12,112.05,112.98,109.23,110.3,34355.32,380167.033,0.108058
2025-05-13,111.08,114.2,108.5,110.38,43061.84,481301.024,0.135443
