Date,Open,High,Low,Close,Volume,Amount
2022-06-23,60.0,72.99,60.0,67.04,159723.4,1026279.985
2022-06-24,63.0,64.79,61.56,61.6,109244.08,686696.953
2022-06-27,61.88,64.8,60.03,62.88,86030.0,536287.058
2022-06-28,61.71,64.94,60.3,64.53,77225.32,486441.008
2022-06-29,63.51,67.21,62.35,63.64,69980.99,450643.279
2022-06-30,62.6,63.98,61.21,61.34,49642.01,307916.403
2022-07-01,61.35,69.6,60.8,66.45,77576.02,503419.368
2022-07-04,70.74,72.12,68.0,70.98,79917.75,559824.189
2022-07-05,70.0,75.0,69.68,71.91,60219.63,435393.727
2022-07-06,71.51,72.72,69.0,70.98,36888.55,261615.232
2022-07-07,71.23,74.23,67.9,68.3,52789.37,371226.031
2022-07-08,68.01,70.33,67.21,68.5,29071.89,200116.225
2022-07-11,68.69,68.82,63.45,64.05,45411.49,294775.06
2022-07-12,64.1,65.38,63.41,63.9,22800.32,146841.19
2022-07-13,63.6,63.89,62.05,63.35,19525.38,123014.322
2022-07-14,62.72,66.0,62.72,65.3,25822.06,166741.784
2022-07-15,65.18,66.52,64.02,64.81,22732.61,148428.385
2022-07-18,64.2,64.77,62.09,63.5,26089.47,164350.159
2022-07-19,63.34,66.4,62.85,66.4,29205.53,188916.295
2022-07-20,66.1,68.68,65.52,66.35,34416.83,231215.219
2022-07-21,65.88,67.58,64.47,64.47,27803.57,183242.205
2022-07-22,64.0,66.9,63.16,65.69,26653.81,173374.694
2022-07-25,65.69,67.79,65.0,67.46,26995.85,179872.008
2022-07-26,67.5,67.56,65.8,66.2,23221.61,154455.102
2022-07-27,65.55,67.8,65.5,65.71,22720.02,151130.274
2022-07-28,65.49,66.66,64.65,64.75,23115.07,151510.392
2022-07-29,64.55,65.27,63.88,64.44,20142.29,129869.581
2022-08-01,65.2,66.89,64.64,64.81,21498.98,140491.323
2022-08-02,64.7,66.46,62.03,62.03,30080.85,191919.713
2022-08-03,62.09,66.66,61.4,64.03,42662.81,274648.533
2022-08-04,63.0,64.5,62.32,63.35,27478.96,173454.503
2022-08-05,64.45,68.68,64.05,68.29,53272.82,354353.303
2022-08-08,67.89,69.5,66.59,68.04,28898.91,196469.794
2022-08-09,67.81,68.88,66.77,68.78,25044.05,169929.502
2022-08-10,69.0,69.98,68.01,69.0,25099.08,172775.725
2022-08-11,68.6,69.16,66.89,67.38,27337.97,185232.959
2022-08-12,67.07,67.95,64.7,64.72,22903.54,152025.78
