Date,Open,High,Low,Close,Volume,Amount,TurnoverRate
2020-09-16,58.0,65.36,55.81,61.34,94925.1,563824.64,0.772877
2020-09-17,57.8,73.73,56.05,66.5,83107.03,521278.192,0.6766549999999999
2020-09-18,63.88,64.44,58.3,58.83,52292.07,318402.055,0.42576
2020-09-21,58.2,60.32,57.5,57.81,30507.45,178803.339,0.24839099999999997
2020-09-22,57.0,57.68,54.54,54.55,30458.9,170568.362,0.247995
2020-09-23,54.77,55.77,54.13,55.19,20047.01,110482.977,0.16322199999999998
2020-09-24,54.58,54.76,52.5,53.28,17541.98,93729.844,0.142826
2020-09-25,53.91,53.91,50.84,50.97,12865.32,67360.345,0.104749
2020-09-28,51.16,51.32,48.4,48.6,13619.21,67426.037,0.110887
2020-09-29,49.0,49.35,48.55,48.61,8608.09,42139.655,0.070087
2020-09-30,48.41,49.49,47.76,47.77,10757.73,52062.438,0.087589
2020-10-09,48.0,50.31,48.0,50.0,11299.17,56065.03,0.091997
2020-10-12,50.0,51.79,50.0,51.0,13116.42,66808.116,0.106793
2020-10-13,50.68,51.38,50.16,50.48,8943.09,45131.852,0.07281399999999999
2020-10-14,50.93,52.44,50.34,51.92,12669.32,64905.56,0.10315300000000001
2020-10-15,51.74,51.74,49.8,50.08,12313.2,62460.909,0.100254
2020-10-16,50.1,50.43,49.5,50.23,5868.22,29315.522,0.047778999999999995
2020-10-19,50.39,50.59,49.8,49.89,7001.62,35073.833,0.057007
2020-10-20,49.6,50.65,49.33,50.55,6455.89,32378.704,0.052564
2020-10-21,50.61,51.9,50.11,50.56,10620.77,54135.836,0.086474
2020-10-22,50.42,51.5,49.53,50.91,7718.48,39008.743,0.062844
2020-10-23,50.92,50.92,49.23,49.59,9096.54,45429.961,0.07406399999999999
2020-10-26,49.35,50.18,48.8,50.08,5232.38,26009.896,0.042602
2020-10-27,49.69,50.56,49.69,50.47,5392.96,27114.417,0.043909000000000004
2020-10-28,50.49,51.17,50.08,51.0,7232.06,36700.534,0.058883
2020-10-29,50.0,51.48,49.9,50.85,7676.08,38950.484,0.062498
2020-10-30,50.6,51.0,48.99,48.99,8985.72,44917.095,0.07316099999999999
2020-11-02,48.99,49.39,47.01,47.46,8431.99,40220.409,0.068653
2020-11-03,47.61,49.5,47.38,49.29,7620.01,37059.178,0.062042
2020-11-04,49.67,50.48,48.61,49.79,5403.7,26783.806,0.043997
2020-11-05,50.24,50.45,49.5,50.15,6898.91,34452.423,0.056171
2020-11-06,50.05,50.32,48.9,49.98,5220.0,25849.729,0.042501
2020-11-09,50.3,51.77,49.7,51.75,11058.38,56466.802,0.090037
2020-11-10,51.75,53.19,51.25,51.78,9151.67,47639.298,0.074513
2020-11-11,51.39,51.88,50.0,51.0,6138.1,31434.69,0.049976
2020-11-12,51.05,51.38,50.22,50.85,4868.72,24675.825,0.039641
2020-11-13,50.6,53.74,50.33,52.9,13002.75,68420.776,0.105868
2020-11-16,53.35,54.67,52.18,53.4,9587.74,50997.982,0.07806300000000001
2020-11-17,53.38,55.77,53.02,55.0,16463.7,89889.17,0.134047
2020-11-18,55.1,56.2,54.15,56.2,12464.38,68808.106,0.101485
2020-11-19,56.58,57.89,55.51,56.03,13197.36,74450.197,0.107452
2020-11-20,56.0,56.26,54.4,55.9,9662.94,53552.181,0.078675
2020-11-23,55.88,55.88,54.18,54.2,8894.79,48848.711,0.072421
2020-11-24,54.05,55.9,54.0,54.25,6959.58,38172.2,0.056665
2020-11-25,54.29,55.28,53.3,54.06,7329.44,39711.867,0.059676
2020-11-26,54.1,54.5,53.74,53.99,4205.2,22720.01,0.034239
2020-11-27,53.82,54.6,53.81,54.5,3388.29,18339.245,0.027587
2020-11-30,54.45,54.93,53.81,54.12,3576.8,19381.182,0.029122
2020-12-01,54.0,55.0,54.0,54.91,4340.89,23651.73,0.035343
2020-12-02,55.09,56.3,54.88,55.16,5793.21,32161.783,0.047168
2020-12-03,55.0,55.0,53.54,53.54,6846.81,37037.937,0.055746000000000004
2020-12-04,53.4,53.79,52.6,52.9,3819.89,20238.552,0.031101
2020-12-07,52.7,53.11,51.85,52.0,3603.18,18878.757,0.029337
2020-12-08,51.98,52.29,51.0,51.8,3157.42,16315.683,0.025708
2020-12-09,52.0,52.1,50.0,50.6,3689.28,18860.61,0.030038
2020-12-10,50.6,52.3,50.6,51.39,2756.14,14214.896,0.02244
2020-12-11,51.8,51.8,48.81,49.2,4191.93,20889.415,0.034131
2020-12-14,49.45,49.49,48.52,49.15,1651.8,8114.24,0.013449
2020-12-15,48.39,49.65,48.39,48.88,1811.43,8868.208,0.014749000000000002
2020-12-16,48.88,48.99,47.53,47.85,2876.48,13859.434,0.02342
2020-12-17,47.71,48.53,47.12,48.04,2181.44,10463.553,0.017761
2020-12-18,48.12,49.25,48.05,48.35,2792.12,13598.907,0.022733
2020-12-21,48.33,49.97,48.1,49.89,2925.6,14419.553,0.02382
2020-12-22,49.59,49.78,48.16,48.77,2213.41,10847.47,0.018022
2020-12-23,48.65,49.15,47.99,48.16,2105.21,10175.134,0.017141
2020-12-24,47.65,48.07,45.71,45.89,3467.57,16210.489,0.028233
2020-12-25,45.73,46.25,45.3,46.15,1732.52,7945.655,0.014106
2020-12-28,46.2,46.2,44.04,44.35,2271.0,10135.019,0.01849
2020-12-29,44.35,44.69,43.8,44.07,1778.01,7840.104,0.014476
2020-12-30,44.06,44.06,43.01,43.4,3191.88,13861.573,0.025988
2020-12-31,43.26,43.85,43.11,43.41,3198.41,13891.593,0.026040999999999998
2021-01-04,43.25,44.94,43.25,44.57,3545.39,15614.445,0.028866
2021-01-05,44.44,45.27,44.13,44.36,2532.85,11279.383,0.020621999999999998
2021-01-06,44.21,44.57,42.9,43.44,3081.44,13358.854,0.025089
2021-01-07,43.49,43.49,40.19,40.45,4434.84,18298.304,0.036108
2021-01-08,40.21,41.18,39.64,40.15,2240.67,9050.719,0.018243
2021-01-11,39.8,40.36,38.38,38.78,2906.01,11385.748,0.023660999999999998
2021-01-12,38.73,39.62,38.4,38.95,1668.5,6498.746,0.013585
2021-01-13,38.44,39.77,37.91,39.5,2884.86,11211.273,0.023488000000000002
2021-01-14,39.63,43.5,39.2,42.5,4900.48,20535.66,0.039900000000000005
2021-01-15,41.8,43.08,41.8,42.85,3227.43,13746.7,0.026278000000000003
2021-01-18,43.44,43.44,42.18,42.8,2419.84,10333.915,0.019702
2021-01-19,42.0,44.23,42.0,43.0,2442.93,10560.727,0.01989
2021-01-20,42.81,43.6,42.5,43.2,1638.84,7065.995,0.013343
2021-01-21,43.06,43.99,43.05,43.79,1452.75,6345.307,0.011828
2021-01-22,43.79,44.2,42.43,43.0,1451.23,6236.692,0.011816
2021-01-25,42.6,42.9,41.7,42.21,1454.39,6156.648,0.011841999999999998
2021-01-26,41.9,42.69,41.51,41.79,1012.63,4254.806,0.008245
2021-01-27,41.85,42.28,40.32,40.36,1266.22,5199.713,0.01031
2021-01-28,40.2,41.41,40.2,40.37,1199.33,4875.388,0.009765000000000001
2021-01-29,40.38,41.0,39.0,39.5,1120.61,4472.11,0.009124
2021-02-01,39.34,40.8,39.3,40.42,1106.9,4470.17,0.009012
2021-02-02,41.33,41.33,40.15,40.6,838.86,3391.67,0.00683
2021-02-03,40.07,40.65,39.42,40.46,1321.94,5289.513,0.010763
2021-02-04,39.66,40.59,39.43,40.1,1093.67,4347.889,0.008905
2021-02-05,40.3,42.0,40.04,40.43,1319.05,5378.666,0.010740000000000001
2021-02-08,40.17,40.87,38.21,38.72,1682.79,6561.421,0.013701000000000001
2021-02-09,39.3,40.0,38.6,39.3,1485.37,5847.173,0.012094
2021-02-10,39.12,41.27,39.12,40.94,1672.42,6799.473,0.013616999999999999
2021-02-18,41.18,42.84,40.9,42.6,2222.43,9312.59,0.018095
2021-02-19,42.2,42.94,42.0,42.56,1472.73,6243.241,0.011991
2021-02-22,42.21,43.5,42.2,42.46,1203.24,5169.981,0.009797
2021-02-23,42.46,42.88,41.59,42.66,999.66,4239.546,0.008139
2021-02-24,42.69,43.73,42.52,42.71,1420.65,6137.586,0.011567000000000001
2021-02-25,43.43,43.5,42.05,42.49,860.63,3660.608,0.007007
2021-02-26,42.5,42.99,41.9,42.68,971.33,4143.136,0.007909000000000001
2021-03-01,42.57,43.8,42.38,43.54,1535.86,6624.038,0.012504999999999999
2021-03-02,43.6,43.6,42.61,42.8,853.86,3663.446,0.006952000000000001
2021-03-03,42.5,43.19,42.0,42.77,1685.27,7160.97,0.013721
2021-03-04,42.66,43.32,42.66,42.89,1369.03,5890.52,0.011147
2021-03-05,42.64,43.55,42.51,43.47,1517.94,6553.703,0.012359
2021-03-08,43.69,44.39,43.05,43.07,1498.42,6561.614,0.012199999999999999
2021-03-09,43.2,43.21,41.7,41.98,1291.55,5466.445,0.010516000000000001
2021-03-10,42.2,42.86,41.26,41.73,1205.75,5054.443,0.009817
2021-03-11,41.33,42.56,41.33,42.07,847.02,3563.466,0.006896
2021-03-12,42.02,42.07,41.06,41.17,1278.27,5299.034,0.010407999999999999
