Date,Open,High,Low,Close,Volume,Amount
2021-11-10,38.0,79.8,37.58,56.1,130377.21,562964.366
2021-11-11,45.03,53.5,45.03,49.98,106935.77,527533.504
2021-11-12,48.0,58.97,47.0,55.0,108349.26,577841.994
2021-11-15,53.88,66.88,52.02,64.71,107861.43,624666.142
2021-11-16,61.3,62.5,53.3,53.39,76709.91,438151.345
2021-11-17,50.8,52.65,48.68,51.3,60318.62,305332.95
2021-11-18,50.0,50.8,47.15,47.15,54875.4,267137.191
2021-11-19,47.05,49.8,46.51,48.59,44516.7,214999.629
2021-11-22,47.36,49.39,47.3,48.72,33977.59,164626.359
2021-11-23,48.7,55.55,48.0,54.95,72077.84,375459.35
2021-11-24,53.2,62.23,52.8,55.98,79502.66,456197.071
2021-11-25,58.8,61.0,56.03,57.8,60238.98,349314.915
2021-11-26,55.81,58.8,55.01,55.4,51884.96,292552.898
2021-11-29,53.02,54.59,52.41,53.5,35610.7,190369.323
2021-11-30,54.11,54.86,49.5,50.14,53456.86,275380.771
2021-12-01,50.0,50.66,48.75,50.12,27241.71,135065.608
2021-12-02,50.0,58.43,49.76,56.6,65874.84,348896.259
2021-12-03,55.1,59.61,52.83,52.94,67430.76,379370.016
2021-12-06,50.95,58.23,48.85,58.0,73861.95,401505.712
2021-12-07,56.59,60.75,55.36,59.95,80273.57,469369.986
2021-12-08,58.7,60.65,57.28,58.13,57131.16,335692.312
2021-12-09,56.77,58.6,54.4,54.94,48348.27,269635.576
2021-12-10,55.0,65.0,54.65,61.34,89733.58,534806.488
2021-12-13,60.08,60.65,57.1,59.17,62860.3,369291.164
2021-12-14,58.8,65.49,57.8,62.67,75030.44,465351.216
2021-12-15,62.23,70.6,61.28,61.52,77650.19,502870.955
2021-12-16,60.66,70.6,59.59,68.69,86618.99,559676.241
2021-12-17,67.18,72.0,63.7,70.28,73596.23,493474.06
2021-12-20,68.09,73.68,67.0,67.7,55975.42,393372.697
2021-12-21,67.7,71.0,63.63,66.03,45247.09,303229.023
2021-12-22,66.28,67.76,60.75,61.89,49831.46,316109.626
2021-12-23,61.0,62.95,59.71,62.8,36981.1,227489.196
2021-12-24,62.2,63.0,55.0,55.75,37388.19,222882.063
2021-12-27,55.0,56.55,52.89,52.98,32692.42,177536.337
2021-12-28,53.9,55.44,52.89,54.7,25664.32,139230.031
2021-12-29,54.97,55.79,53.01,54.26,22624.84,123317.185
2021-12-30,53.5,55.27,51.58,52.01,30798.27,164830.034
2021-12-31,52.58,52.8,50.8,51.25,26030.6,133768.648
2022-01-04,51.32,53.89,51.32,53.29,26727.09,141646.395
2022-01-05,53.0,53.17,48.08,48.51,33273.79,165261.225
2022-01-06,47.6,49.16,47.6,48.55,16653.2,80843.863
2022-01-07,48.4,48.86,45.98,46.2,20934.24,98919.72
2022-01-10,45.72,47.42,45.72,46.99,12280.0,57455.272
2022-01-11,47.01,47.31,45.8,46.1,12324.4,57281.42
2022-01-12,46.0,47.26,45.9,47.06,10584.4,49579.798
2022-01-13,47.05,48.29,46.5,48.0,23277.49,110873.416
2022-01-14,47.5,47.5,45.0,45.01,26299.4,121397.245
2022-01-17,44.5,45.68,44.5,45.08,14305.03,64496.064
2022-01-18,44.99,45.15,42.93,44.01,21089.36,92275.668
2022-01-19,44.0,45.18,44.0,44.35,16509.33,73578.502
2022-01-20,43.81,43.98,41.55,41.78,16826.56,71860.184
2022-01-21,41.78,41.98,40.55,40.6,10045.18,41201.017
2022-01-24,40.6,41.25,40.32,40.65,6057.04,24716.924
2022-01-25,40.7,41.06,38.57,38.94,10538.57,41655.291
2022-01-26,39.38,39.97,38.76,39.11,7443.0,29321.259
2022-01-27,39.23,39.29,37.55,37.55,9197.43,35121.785
2022-01-28,37.93,38.7,37.85,38.2,7556.72,28974.982
2022-02-07,38.8,40.16,38.5,40.06,12643.07,50175.146
2022-02-08,40.1,40.41,39.53,40.36,8956.32,35899.285
2022-02-09,40.31,40.66,39.82,40.61,8348.97,33657.672
2022-02-10,40.41,40.61,39.21,39.57,8878.79,35257.735
2022-02-11,39.46,39.6,37.89,37.96,8290.5,31822.192
2022-02-14,37.89,39.4,37.68,38.93,7453.03,28909.4
2022-02-15,38.61,39.36,38.5,39.21,6090.05,23759.5
2022-02-16,39.08,40.38,39.08,40.34,10335.82,41377.536
2022-02-17,40.34,40.74,39.83,40.0,10591.84,42659.765
2022-02-18,39.95,40.5,39.56,39.92,7443.72,29699.256
2022-02-21,40.01,41.8,39.65,40.99,12816.03,52263.112
2022-02-22,40.98,47.6,40.27,43.79,35554.99,155901.695
2022-02-23,42.79,46.43,42.18,46.3,39017.03,174705.31
2022-02-24,45.49,46.12,42.36,43.09,32234.11,142598.92
2022-02-25,43.86,44.18,42.43,42.9,15348.0,66158.503
2022-02-28,42.9,42.9,41.59,42.16,10090.6,42499.982
2022-03-01,42.1,43.23,42.1,43.17,12501.01,53515.365
2022-03-02,42.85,43.5,42.1,43.19,8796.19,37714.749
2022-03-03,43.2,43.33,42.01,42.32,11986.79,50875.846
2022-03-04,42.25,42.55,41.25,41.69,8152.17,34090.157
2022-03-07,41.71,41.98,40.6,40.8,8964.69,36934.949
2022-03-08,40.54,41.14,38.6,38.6,10241.03,40398.498
2022-03-09,38.72,39.0,36.34,37.98,9936.0,37637.834
2022-03-10,39.01,39.55,38.0,38.29,7815.0,30294.543
2022-03-11,37.88,38.38,36.84,38.2,7575.0,28506.866
2022-03-14,37.76,37.77,36.64,36.71,6955.74,25777.079
2022-03-15,36.18,36.5,34.01,34.17,8023.74,28380.152
2022-03-16,34.8,36.73,34.32,36.45,14405.85,51191.675
2022-03-17,36.7,38.07,36.03,37.65,15942.0,59543.626
2022-03-18,37.29,38.3,36.9,37.63,10508.0,39650.335
2022-03-21,38.0,40.13,37.85,39.58,18597.77,72968.778
2022-03-22,39.58,40.27,38.56,38.91,13917.64,54495.926
2022-03-23,39.0,39.69,38.0,38.04,8479.25,32494.935
2022-03-24,37.99,38.45,37.28,38.05,6929.68,26196.134
2022-03-25,37.9,38.19,37.51,37.6,4321.0,16366.872
2022-03-28,37.68,37.68,36.2,36.46,5454.0,19968.222
2022-03-29,37.05,37.05,35.67,36.02,5462.0,19754.326
2022-03-30,35.84,36.35,35.64,36.08,5565.0,20009.849
2022-03-31,35.26,36.28,35.22,35.85,4326.0,15558.25
2022-04-01,35.7,35.99,34.68,34.76,6744.55,23595.724
2022-04-06,34.76,35.51,34.25,35.22,4230.03,14804.369
2022-04-07,35.08,35.26,34.13,34.16,4891.31,16914.903
2022-04-08,34.45,34.45,32.47,32.88,5605.38,18557.184
2022-04-11,33.26,33.26,31.33,31.46,4865.1,15555.026
2022-04-12,31.46,32.58,31.08,32.39,4425.0,14075.673
2022-04-13,32.4,32.58,31.1,31.32,4655.0,14722.42
2022-04-14,31.72,32.32,31.3,31.37,3138.0,9926.066
2022-04-15,31.37,31.37,29.91,30.61,5188.0,15807.04
2022-04-18,30.32,31.85,29.62,31.42,4335.36,13396.842
2022-04-19,31.02,32.09,30.91,31.25,3970.0,12483.263
2022-04-20,31.03,31.5,30.0,30.3,4598.0,14123.994
2022-04-21,30.6,30.6,28.39,28.41,6114.0,17822.745
2022-04-22,28.41,29.09,27.73,28.54,6249.0,17745.121
2022-04-25,28.02,28.5,25.61,25.68,7352.25,19680.027
2022-04-26,24.17,25.97,24.17,24.37,7469.87,18951.157
2022-04-27,24.01,25.29,23.51,25.19,6403.77,15573.002
2022-04-28,25.3,25.3,24.21,24.59,4573.21,11321.097
2022-04-29,25.06,26.2,24.97,25.92,5366.47,13714.547
2022-05-05,25.69,26.88,25.69,26.75,5596.06,14867.078
2022-05-06,26.75,29.88,26.3,27.85,17041.16,47933.822
2022-05-09,27.8,28.78,27.12,27.92,9536.21,26818.151
2022-05-10,27.7,28.8,27.34,28.56,8397.2,23878.208
2022-05-11,28.56,29.5,27.85,27.85,8852.0,25419.986
2022-05-12,27.5,28.5,27.5,28.0,5782.83,16266.782
2022-05-13,28.58,31.53,28.26,29.15,17926.25,53077.747
2022-05-16,29.35,29.88,28.1,28.1,10614.0,30782.03
2022-05-17,28.33,28.51,27.48,28.07,6798.68,18966.793
2022-05-18,28.09,29.19,28.09,28.73,7058.18,20310.866
2022-05-19,28.24,29.21,28.0,28.69,5432.0,15557.812
2022-05-20,28.95,29.27,28.65,28.7,4302.0,12427.977
2022-05-23,28.7,29.65,28.7,29.05,4342.26,12610.646
2022-05-24,29.05,29.55,27.35,27.39,7425.0,20970.031
2022-05-25,27.45,27.76,27.03,27.66,4953.55,13642.629
2022-05-26,27.7,27.98,26.8,27.4,4571.0,12509.633
2022-05-27,27.4,27.9,27.05,27.18,4430.0,12179.582
2022-05-30,27.47,27.49,26.85,27.23,2917.39,7917.649
2022-05-31,27.17,29.78,26.63,28.65,14478.69,40933.577
2022-06-01,28.6,29.15,28.21,28.54,9120.01,26044.39
2022-06-02,28.54,29.17,28.16,29.14,9904.95,28540.607
2022-06-06,29.45,30.35,29.2,29.91,8959.0,26830.165
2022-06-07,29.91,30.11,29.23,29.46,4428.06,13072.715
2022-06-08,29.46,29.61,28.58,29.19,5668.0,16477.49
2022-06-09,29.54,29.56,28.33,28.34,5639.36,16128.14
2022-06-10,28.88,29.5,28.42,29.07,5121.36,14864.962
2022-06-13,29.0,29.96,28.82,29.95,6856.0,20315.463
2022-06-14,29.9,29.9,28.59,29.7,7019.0,20495.28
2022-06-15,29.96,30.24,29.55,29.78,6691.0,20007.724
2022-06-16,29.95,30.39,29.5,30.2,5925.0,17775.33
2022-06-17,30.05,30.48,29.41,29.9,5208.11,15580.21
2022-06-20,29.97,30.32,29.8,30.11,5588.0,16792.19
2022-06-21,30.11,31.48,29.75,30.67,11444.0,35338.695
2022-06-22,30.55,31.49,30.25,30.5,10050.0,31064.166
2022-06-23,30.3,31.35,30.19,31.17,7526.0,23301.201
2022-06-24,30.94,31.99,30.85,31.71,7358.63,23263.458
2022-06-27,31.96,31.96,31.04,31.27,8520.82,26671.227
2022-06-28,31.21,31.76,30.92,31.66,6516.72,20519.623
2022-06-29,31.65,31.83,30.61,30.62,6513.52,20220.089
2022-06-30,30.62,31.04,30.05,30.25,5957.0,18096.065
2022-07-01,30.25,30.5,29.66,29.77,4549.0,13648.907
2022-07-04,30.52,30.52,29.2,29.51,4902.0,14417.866
2022-07-05,29.51,29.79,28.4,28.84,6696.58,19389.042
2022-07-06,28.84,29.12,28.22,28.48,4375.99,12511.812
2022-07-07,28.48,28.67,28.15,28.29,3797.88,10788.107
2022-07-08,28.58,29.02,28.16,28.31,5447.0,15596.123
2022-07-11,28.61,28.65,27.63,27.95,4400.48,12285.535
2022-07-12,27.98,28.25,27.16,27.16,3734.07,10246.167
2022-07-13,27.3,27.84,27.19,27.69,2774.07,7652.457
