Date,Open,High,Low,Close,Volume,Amount
2019-11-18,7.5,9.0,7.5,9.0,1600.44,1437.021
2019-11-19,9.9,9.9,9.9,9.9,248.64,246.153
2019-11-20,10.89,10.89,10.89,10.89,424.75,462.552
2019-11-21,11.98,11.98,11.98,11.98,692.86,830.046
2019-11-22,13.18,13.18,13.18,13.18,1566.72,2064.936
2019-11-25,14.5,14.5,14.5,14.5,1176.89,1706.49
2019-11-26,15.95,15.95,15.95,15.95,2421.2,3861.814
2019-11-27,17.55,17.55,17.55,17.55,1985.78,3485.043
2019-11-28,19.31,19.31,19.31,19.31,3004.06,5800.839
2019-11-29,21.24,21.24,21.24,21.24,6133.05,13026.598
2019-12-02,23.36,23.36,23.36,23.36,2649.47,6189.161
2019-12-03,25.7,25.7,25.7,25.7,3049.03,7836.007
2019-12-04,28.27,28.27,28.27,28.27,5266.67,14888.876
2019-12-05,31.1,31.1,31.1,31.1,33910.61,105461.997
2019-12-06,34.21,34.21,34.21,34.21,27425.92,93824.072
2019-12-09,36.97,37.63,36.04,37.63,318547.67,1181112.614
2019-12-10,38.71,41.39,36.51,39.9,441749.76,1709736.143
2019-12-11,38.85,43.8,38.85,40.3,355763.92,1462269.099
2019-12-12,39.81,41.88,39.11,40.58,279525.81,1133938.848
2019-12-13,42.7,44.2,40.7,41.46,348890.61,1484103.364
2019-12-16,39.47,41.66,38.51,41.45,263963.56,1055605.923
2019-12-17,41.1,45.6,40.76,42.83,331318.06,1423550.203
2019-12-18,43.95,45.46,43.4,44.8,286623.49,1271921.681
2019-12-19,43.49,43.82,41.2,41.5,224449.81,955127.456
2019-12-20,42.0,42.79,39.0,39.18,206897.12,851984.146
2019-12-23,38.78,43.1,38.78,43.1,247021.27,1040458.477
2019-12-24,42.27,43.0,39.1,41.0,238420.66,961442.499
2019-12-25,40.5,41.45,39.4,41.37,177773.48,718947.787
2019-12-26,40.99,42.39,39.9,42.1,184792.9,760238.56
2019-12-27,41.74,44.38,40.26,40.26,238161.61,1002989.462
2019-12-30,39.1,40.19,36.38,38.54,170720.06,656460.015
2019-12-31,38.47,39.2,37.61,37.88,126268.57,483494.282
2020-01-02,39.0,41.18,38.8,39.39,171065.88,681249.828
2020-01-03,39.8,43.0,39.78,41.91,216564.9,899803.262
2020-01-06,41.0,43.2,40.19,42.89,184349.2,769328.413
2020-01-07,43.52,47.18,43.52,47.18,251619.56,1165875.444
2020-01-08,45.88,46.74,44.2,44.9,193331.53,877533.269
2020-01-09,46.39,47.56,44.7,45.71,157303.78,726057.68
2020-01-10,45.68,45.68,42.96,43.51,130480.2,572053.526
2020-01-13,43.2,44.68,42.01,44.6,95256.99,413127.954
2020-01-14,44.7,44.77,43.5,43.52,82187.73,361259.33
2020-01-15,43.0,44.1,42.61,44.0,63734.13,278383.448
2020-01-16,44.0,44.37,43.3,43.9,62181.77,272844.864
2020-01-17,44.03,44.4,42.8,42.8,81526.72,355817.994
2020-01-20,42.03,42.47,41.21,42.35,64616.57,271620.932
2020-01-21,42.0,43.48,41.63,42.49,69680.03,296544.524
2020-01-22,42.43,44.23,41.8,44.22,85093.73,368134.047
2020-01-23,44.0,46.55,41.86,43.33,104908.59,467816.688
2020-02-03,39.0,39.0,39.0,39.0,4694.0,18306.6
2020-02-04,35.1,37.5,35.1,36.8,115152.99,418078.862
2020-02-05,36.75,38.46,36.51,37.3,88440.59,330784.045
2020-02-06,37.02,38.56,36.5,37.98,102897.49,386668.269
2020-02-07,37.6,39.48,37.02,38.7,103886.19,396529.974
2020-02-10,39.1,41.5,38.2,41.1,104450.03,421156.068
2020-02-11,40.6,41.05,39.53,39.88,62780.06,252026.452
2020-02-12,39.6,40.88,39.03,40.33,62682.45,251184.7
2020-02-13,40.1,40.74,38.0,39.0,67520.12,265135.657
2020-02-14,39.2,42.9,39.2,41.52,140832.17,587179.418
2020-02-17,42.53,45.67,42.26,45.67,165757.35,728658.326
2020-02-18,45.67,49.75,45.0,47.38,177227.49,835703.454
2020-02-19,46.96,52.12,46.5,52.12,180780.39,922567.155
2020-02-20,52.13,57.33,49.5,57.33,218759.05,1187183.144
2020-02-21,60.0,63.06,58.15,63.06,126372.47,780214.324
2020-02-24,62.0,69.37,59.92,69.37,133097.67,891892.609
2020-02-25,67.34,74.74,62.43,69.29,252824.58,1726506.239
2020-02-26,64.08,65.79,62.36,62.36,126848.57,802568.041
2020-02-27,62.03,64.4,58.2,59.71,128654.96,794026.236
2020-02-28,55.73,56.76,53.74,53.74,121571.22,669805.908
2020-03-02,55.1,59.0,52.35,57.05,145697.2,811368.474
